anexo_original;enlace;tema
;https://www.paginasiete.bo/seguridad/2021/11/2/los-interculturales-niegan-un-vinculo-con-secuestradores-314016.html;
;https://eldeber.com.bo/santa-cruz/tras-asentamientos-en-las-londras-director-del-inra-admite-fuga-de-informacion-sobre-tierras-en-liti_253349;
;https://www.paginasiete.bo/seguridad/2021/11/2/en-una-semana-avasalladores-ejecutaron-tres-ataques-armados-en-las-londras-314014.html;
;https://eldeber.com.bo/santa-cruz/hay-41-tomas-ilegales-de-tierras-y-bloquean-para-exigir-titulacion-en-las-londras_253350;
;https://eldeber.com.bo/santa-cruz/se-vienen-capturas-por-caso-de-secuestro-y-torturas-hay-4-encapuchados-identificados_253356;
;https://eldeber.com.bo/santa-cruz/fiscalia-ordena-aprehension-de-tres-secuestradores-de-las-londras-y-cita-al-director-del-inra_253331;
;https://eldeber.com.bo/pais/el-inra-asegura-que-tierras-en-disputa-estan-en-un-area-forestal-y-que-ningun-sector-puede-asentarse_253178;
;https://www.paginasiete.bo/nacional/2021/11/1/el-mas-critica-la-policia-los-avasalladores-estan-impunes-313882.html;
;https://eldeber.com.bo/santa-cruz/destituyen-a-dos-fiscales-por-presion-de-grupos-armados-de-avasalladores_253177;
;https://eldeber.com.bo/economia/inra-informa-que-dos-personas-fueron-aprehendidas-por-denuncia-de-trafico-de-tierras_251298;
;https://eldeber.com.bo/santa-cruz/ganadero-hay-grupos-irregulares-que-buscan-el-derramamiento-de-sangre-en-san-jose_251269;
;https://eldeber.com.bo/edicion-impresa/los-interculturales-y-campesinos-tienen-mas-tierras-que-indigenas_250201;
;https://eldeber.com.bo/santa-cruz/balean-al-hijo-de-un-cacique-chiquitano-que-participa-de-la-marcha-por-la-tierra_250027;
;https://eldeber.com.bo/santa-cruz/diputados-proponen-comision-para-revisar-la-dotacion-de-tierras_248474;
;https://eldeber.com.bo/santa-cruz/senado-homenajea-a-percy-e-interculturales_248483;
;https://eldeber.com.bo/santa-cruz/hay-grandes-hornos-en-la-chiquitania-que-hacen-crecer-el-negocio-del-carbon_247869;
;https://eldeber.com.bo/santa-cruz/hay-dos-detenidos-por-avasallamientos-y-comunarios-apuntan-al-alcalde-de-el-puente-como-responsable-_247889;
;https://www.paginasiete.bo/seguridad/2021/9/20/defensoria-del-pueblo-condena-violencia-de-avasalladores-en-guarayos-308739.html;
;https://eldeber.com.bo/santa-cruz/avasalladores-hieren-a-balazos-a-un-productor-de-soya-esta-en-terapia-intensiva_247773;
;https://eldeber.com.bo/edicion-impresa/marcial-fabricano-el-mas-manipula-y-vive-de-la-division-de-los-indigenas_247742;
;https://eldeber.com.bo/santa-cruz/en-guarayos-amenazan-con-armas-por-tierras-los-indigenas-instalan-sesion_247508;
;https://eldeber.com.bo/santa-cruz/dos-policias-no-aparecen-y-abandonan-una-patrulla_256386;
;https://eldeber.com.bo/santa-cruz/cae-un-encapuchado-toman-de-rehen-a-un-coronel-y-disparan-a-fiscales-y-policias_256385;
;https://eldeber.com.bo/santa-cruz/el-director-del-inra-admite-y-se-lamenta-por-apoyar-a-sus-organizaciones-sociales_255453;
;https://eldeber.com.bo/santa-cruz/la-fiscalia-amplia-5-delitos-contra-los-encapuchados-armados-de-las-londras_255928;
;https://www.paginasiete.bo/nacional/2021/11/1/diputado-del-mas-dice-que-los-hermanos-de-guarayos-solo-tenian-una-escopeta-en-el-altercado-313938.html;
;https://eldeber.com.bo/santa-cruz/grupos-armados-retornan-a-las-londras-y-frenan-inspeccion-de-tecnicos-de-la-gobernacion_253654;
;https://eldeber.com.bo/santa-cruz/avasalladores-armados-retornan-a-la-zona-del-secuestro-de-17-personas_253744;
;https://www.paginasiete.bo/seguridad/2021/11/19/piden-investigar-nexo-de-director-del- inra-con-los-avasalladores-315650.html;
;https://eldeber.com.bo/santa-cruz/jefe-del-inra-confiesa-que-fue-a-las-londras-guiado- por-un-acusado-de-balear-a-policias_253935;
;https://eldeber.com.bo/santa-cruz/avasalladores-desalojados-por-vecinos-de-warnes- dejan-documentos-que-muestra-red-organizada-de-trafi_253438;
;https://eldeber.com.bo/pais/senadores-aprueba-en-grande-un-proyecto-de-ley-que-segun- la-oposicion-pulverizara-la-autonomia_253336;
;https://eldeber.com.bo/santa-cruz/surgen-sospechas-sobre-la-presencia-de-grupos- irregulares-en-san-julian_256382;
;https://eldeber.com.bo/santa-cruz/aprehendido-es-lider-de-un-grupo-afin-al- oficialismo_256381;
;https://www.paginasiete.bo/economia/2021/8/10/estatales-hay-que-cerrar-las-que-tienen- muerte-cerebral-303526.html;
;https://www.paginasiete.bo/economia/2021/8/19/aprueban-pge-reformulado-que-incluye- credito-de-bs-15000-mm-304404.html;economía, caída de ingReSoS fiScaleS y déficit de empReSaS eStataleS 
;https://www.paginasiete.bo/economia/2021/8/25/el-pais-recibe-del-fmi-us-3264-mm- monto-similar-al-que-devolvio-306054.html;
;https://eldeber.com.bo/economia/ingenio-estatal-san-buenaventura-apenas-cuenta-con- el-30-de-cana-para-operar-segun-estudio-del-cedla_245339;
;https://www.paginasiete.bo/economia/2021/8/30/san-buenaventura-se-provee-de-cana- de-beni-luego-de-fracasos-306543.html;
;https://www.paginasiete.bo/economia/2021/9/1/tras-caer—129-la-actividad-economica- crece-en-87-junio-306724.html;
;https://eldeber.com.bo/edicion-impresa/la-coca-esta-en-franca-expansion-y-el-25-por- encima-del-limite-legal_245446;
;https://www.paginasiete.bo/economia/2021/9/3/exportacion-minera-crece-117-activa- economia-segun-expertos-306966.html;
;https://eldeber.com.bo/economia/litio-sin-avance-pese-a-inversion-de-us-1000- millones_245934;
;https://eldeber.com.bo/santa-cruz/el-cambio-climatico-hace-estragos-en-bolivia-y-la- deforestacion-se-acelera_246037;
;https://www.paginasiete.bo/economia/2021/9/6/arce-reactiva-planta-de-urea-anuncia- estudios-para-instalar-otra-similar-307298.html;
;https://www.paginasiete.bo/economia/2021/9/12/mi-teleferico-tiene-perdidas-pero-los- usuarios-destacan-el-servicio-307899.html;
;https://eldeber.com.bo/opinion/alta-culinaria-estadistica-con-el-pib_247678;
;https://eldeber.com.bo/pais/no-hay-que-tenerle-miedo-a-que-se-acabe-el-gas-dice-luis- arce-en-warnes_247598;
;https://eldeber.com.bo/economia/produccion-de-gas-al-filo-piden-reducir-el-consumo- en-las-termoelectricas_245746;
;https://eldeber.com.bo/economia/ypfb-desplazo-a-bolivianos-de-la-planta-de-urea-y- duplico-contratacion-de-extranjeros_245009;
;https://www.paginasiete.bo/sociedad/2021/9/21/deficit-total-del-puma-es-bs-879- millones-alcaldia-ajustara-rutas-308800.html;
;https://eldeber.com.bo/economia/gobierno-fija-precio-de-la-tonelada-de-urea-boliviana-en-us-510-para-el-mercado-interno_248363;
;https://eldeber.com.bo/santa-cruz/los-incendios-ya-afectaron-mas-de-16-millones-de-hectareas-en-santa-cruz_248579;
;https://eldeber.com.bo/economia/urea-ypfb-admite-que-produccion-no-supera-el-75-por-baja-demanda_250176;
;https://eldeber.com.bo/economia/ypfb-tiene-paralizados-tres-de-seis-proyectos-exploratorios-para-2021_251745;
;https://eldeber.com.bo/economia/fitch-advierte-que-reservas-estan-en-riesgo-si-el-gobierno-no-baja-el-gasto_252042;
;https://www.paginasiete.bo/economia/2021/10/21/deuda-interna-crecio-en-2020-2021-mas-que-en-ultimo-decenio-312777.html;
;	https://www.paginasiete.bo/economia/2021/10/22/307-mil-cayeron-en-pobreza- moderada-extrema-en-2020-312893.html;
;	https://eldeber.com.bo/economia/para-operar-a-su-maxima-capacidad-las-plantas- construidas-por-ypfb-requieren-el-85-del-gas-natural_253421;
;	https://eldeber.com.bo/economia/cae-un-117-la-produccion-de-azucar-por-clima-e- incertidumbre_253431;
;	https://www.paginasiete.bo/economia/2021/11/1/ministerio-asegura-que-rin-superavit- corriente-crecimiento-mitigan-riesgos-de-la-economia-313962.html;
;	https://eldeber.com.bo/economia/economistas-ven-sesgo-en-las-cifras-de-luis-arce-y-le- piden-olvidarse-de-jeanine_254348;
;	https://www.paginasiete.bo/economia/2021/11/15/el-consumo-interno-de-gas-sube-pero- falta-produccion-315237.html;
;	https://eldeber.com.bo/economia/gobierno-confirma-que-no-se-pagara-el-segundo- aguinaldo_254452;
;	https://eldeber.com.bo/edicion-impresa/seis-de-cada-10-bolivianos-tienen-un-ingreso- menor-al-salario-minimo-nacional_255815;
;	https://www.paginasiete.bo/economia/2021/11/17/exportan-oro-por-us-1739-mm- tambien-sale-por-contrabando-315404.html;
;	https://www.paginasiete.bo/economia/2021/11/16/observan-falta-de-control-en-salida-de- oro-del-pais-315340.html;
;	https://eldeber.com.bo/economia/ypfb-firma-acuerdo-con-caneros-para-comprar-bs-768- millones-de-etanol-el-proximo-ano_256486;
;	https://www.la-razon.com/economia/2021/11/25/el-gobierno-proyecta-un-pib-de-51- para-2022-y-sube-en-25-la-inversion-publica/;
;	https://www.paginasiete.bo/nacional/2021/11/22/la-GESTION-DE-EVO-ADJUDICO-10- CONTRATOS-MILLONARIOS-SIN-RUPE-315903.html;
;	https://www.paginasiete.bo/economia/2021/11/30/gobierno-admite-declinacion-de- produccion-de-gas-hara-ajustes-316703.html;
